2026-04-18 21:44:42 [INFO    ] maid | _load_token:124 | App token: 2940df12...
2026-04-19 00:49:00 [DEBUG   ] maid | _req_log:1867 | HTTP 200 POST /api/chat
2026-04-19 00:49:18 [DEBUG   ] maid | update_state:634 | State uid=master mood=0.68 att=0.40
2026-04-19 00:49:27 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:49:57 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:50:27 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:50:58 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:51:10 [INFO    ] maid | chat:1911 | Chat uid=master intent=other mode=default
2026-04-19 00:51:10 [DEBUG   ] maid | _req_log:1867 | HTTP 200 POST /api/chat
2026-04-19 00:51:28 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:51:33 [DEBUG   ] maid | update_state:634 | State uid=master mood=0.68 att=0.42
2026-04-19 00:51:58 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:52:01 [INFO    ] maid | chat:1911 | Chat uid=master intent=other mode=default
2026-04-19 00:52:01 [DEBUG   ] maid | _req_log:1867 | HTTP 200 POST /api/chat
2026-04-19 00:52:22 [DEBUG   ] maid | update_state:634 | State uid=master mood=0.67 att=0.44
2026-04-19 00:52:28 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:52:58 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:53:28 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:53:58 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:54:28 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:54:58 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:55:28 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:55:58 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:56:28 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:56:58 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:57:28 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:57:58 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:58:28 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:58:58 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:59:28 [DEBUG   ] maid | _req_log:1867 | HTTP 200 GET /health
2026-04-19 00:59:29 [INFO    ] maid | _lifespan:1835 | Digital Human v9.0 stopped
2026-04-19 00:59:48 [INFO    ] maid | _load_token:124 | App token: 2940df12...
2026-04-19 00:59:48 [INFO    ] maid | init_db:369 | DB init: C:\Ai\DigitalHuman_v8\memory.db
2026-04-19 00:59:48 [INFO    ] maid | init_db:386 | DB ready
2026-04-19 00:59:49 [INFO    ] maid | _lifespan:1819 | Digital Human v9.0 started
2026-04-19 00:59:58 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:00:19 [INFO    ] maid | get_embedder:899 | Loading embedding model: intfloat/multilingual-e5-large (threads=8) -- first run may download ~1 GB
2026-04-19 01:00:22 [INFO    ] maid | get_embedder:906 | Embedding model ready: dim=1024
2026-04-19 01:00:28 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:00:33 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /
2026-04-19 01:00:33 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/token
2026-04-19 01:00:33 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /favicon.ico
2026-04-19 01:00:33 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/status
2026-04-19 01:00:33 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/users
2026-04-19 01:00:33 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/users
2026-04-19 01:00:33 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /memory
2026-04-19 01:00:33 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /stats
2026-04-19 01:00:33 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/ltm
2026-04-19 01:00:33 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/scene_summary
2026-04-19 01:00:33 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/rp_scene
2026-04-19 01:00:33 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/topics
2026-04-19 01:00:33 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /config
2026-04-19 01:00:33 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:00:34 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /
2026-04-19 01:00:34 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/token
2026-04-19 01:00:34 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /favicon.ico
2026-04-19 01:00:34 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/status
2026-04-19 01:00:34 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/users
2026-04-19 01:00:34 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/users
2026-04-19 01:00:34 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /memory
2026-04-19 01:00:34 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /stats
2026-04-19 01:00:34 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/ltm
2026-04-19 01:00:34 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/scene_summary
2026-04-19 01:00:34 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/rp_scene
2026-04-19 01:00:34 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/topics
2026-04-19 01:00:34 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /config
2026-04-19 01:00:34 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:00:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /
2026-04-19 01:00:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/token
2026-04-19 01:00:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/status
2026-04-19 01:00:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /favicon.ico
2026-04-19 01:00:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/users
2026-04-19 01:00:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/users
2026-04-19 01:00:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /memory
2026-04-19 01:00:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /stats
2026-04-19 01:00:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/ltm
2026-04-19 01:00:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/scene_summary
2026-04-19 01:00:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/rp_scene
2026-04-19 01:00:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/topics
2026-04-19 01:00:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /config
2026-04-19 01:00:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:01:05 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:01:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 DELETE /api/scene_summary
2026-04-19 01:01:12 [DEBUG   ] maid | _req_log:1875 | HTTP 200 POST /api/state/reset
2026-04-19 01:01:16 [DEBUG   ] maid | _req_log:1875 | HTTP 200 POST /api/memory/clear
2026-04-19 01:01:26 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/ltm
2026-04-19 01:01:29 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/tasks
2026-04-19 01:01:30 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /api/reflections
2026-04-19 01:01:31 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /config
2026-04-19 01:01:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:02:05 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:02:17 [INFO    ] maid | chat:1919 | Chat uid=master intent=greeting mode=default
2026-04-19 01:02:17 [DEBUG   ] maid | _req_log:1875 | HTTP 200 POST /api/chat
2026-04-19 01:02:30 [DEBUG   ] maid | update_state:634 | State uid=master mood=0.50 att=0.32
2026-04-19 01:02:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:03:05 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:03:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:03:49 [INFO    ] maid | chat:1919 | Chat uid=master intent=other mode=default
2026-04-19 01:03:49 [DEBUG   ] maid | _req_log:1875 | HTTP 200 POST /api/chat
2026-04-19 01:04:00 [DEBUG   ] maid | update_state:634 | State uid=master mood=0.50 att=0.34
2026-04-19 01:04:05 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:04:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:04:55 [INFO    ] maid | chat:1919 | Chat uid=master intent=other mode=default
2026-04-19 01:04:55 [DEBUG   ] maid | _req_log:1875 | HTTP 200 POST /api/chat
2026-04-19 01:05:03 [DEBUG   ] maid | update_state:634 | State uid=master mood=0.56 att=0.36
2026-04-19 01:05:05 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:05:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:05:43 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /config
2026-04-19 01:05:45 [DEBUG   ] maid | _req_log:1875 | HTTP 200 POST /config
2026-04-19 01:05:46 [DEBUG   ] maid | _req_log:1875 | HTTP 200 POST /config
2026-04-19 01:05:52 [DEBUG   ] maid | _req_log:1875 | HTTP 200 POST /config
2026-04-19 01:06:02 [INFO    ] maid | chat:1919 | Chat uid=master intent=question mode=default
2026-04-19 01:06:02 [DEBUG   ] maid | _req_log:1875 | HTTP 200 POST /api/chat
2026-04-19 01:06:05 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:06:26 [DEBUG   ] maid | update_state:634 | State uid=master mood=0.56 att=0.38
2026-04-19 01:06:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:07:05 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:07:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:07:44 [INFO    ] maid | chat:1919 | Chat uid=master intent=question mode=default
2026-04-19 01:07:44 [DEBUG   ] maid | _req_log:1875 | HTTP 200 POST /api/chat
2026-04-19 01:07:56 [DEBUG   ] maid | update_state:634 | State uid=master mood=0.62 att=0.40
2026-04-19 01:08:05 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:08:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:08:52 [INFO    ] maid | chat:1919 | Chat uid=master intent=question mode=default
2026-04-19 01:08:52 [DEBUG   ] maid | _req_log:1875 | HTTP 200 POST /api/chat
2026-04-19 01:09:05 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:09:06 [DEBUG   ] maid | update_state:634 | State uid=master mood=0.62 att=0.42
2026-04-19 01:09:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:09:38 [INFO    ] maid | chat:1919 | Chat uid=master intent=nsfw mode=default
2026-04-19 01:09:38 [DEBUG   ] maid | _req_log:1875 | HTTP 200 POST /api/chat
2026-04-19 01:09:52 [DEBUG   ] maid | update_state:634 | State uid=master mood=0.65 att=0.44
2026-04-19 01:10:05 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:10:18 [INFO    ] maid | chat:1919 | Chat uid=master intent=other mode=default
2026-04-19 01:10:18 [DEBUG   ] maid | _req_log:1875 | HTTP 200 POST /api/chat
2026-04-19 01:10:32 [DEBUG   ] maid | update_state:634 | State uid=master mood=0.64 att=0.46
2026-04-19 01:10:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:11:05 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:11:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:12:05 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:12:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:13:05 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:13:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:14:05 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:14:35 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:15:05 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:15:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:16:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:16:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:17:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:17:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:18:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:18:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:19:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:19:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:20:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:20:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:21:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:21:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:22:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:22:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:23:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:23:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:24:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:24:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:25:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:25:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:26:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:26:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:27:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:27:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:28:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:28:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:29:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:29:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:30:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:30:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:31:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:31:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:32:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:32:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:33:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:33:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:34:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:34:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:35:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:35:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:36:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:36:36 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:37:06 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:37:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:38:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:38:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:39:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:39:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:40:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:40:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:41:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:41:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:42:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:42:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:43:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:43:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:44:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:44:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:45:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:45:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:46:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:46:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:47:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:47:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:48:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:48:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:49:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:49:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:50:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:50:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:51:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:51:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:52:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:52:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:53:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:53:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:54:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:54:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:55:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:55:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:56:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:56:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:57:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:57:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:58:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:58:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:59:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 01:59:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:00:07 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:00:37 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:01:08 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:01:38 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:02:08 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:02:38 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:03:08 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:03:38 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:04:08 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:04:38 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:05:08 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:05:38 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:06:08 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:06:38 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:07:08 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:07:38 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:08:08 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:08:38 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:09:08 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:09:38 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:10:08 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:10:38 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:11:08 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:11:38 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:12:08 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:12:38 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:13:08 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:13:38 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:14:08 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:14:38 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:15:08 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:15:38 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:16:09 [DEBUG   ] maid | _req_log:1875 | HTTP 200 GET /health
2026-04-19 02:16:38 [INFO    ] maid | _lifespan:1843 | Digital Human v9.0 stopped
2026-04-19 13:46:26 [INFO    ] maid | _load_token:124 | App token: 2940df12...
2026-04-19 13:46:26 [INFO    ] maid | init_db:419 | DB init: C:\Ai\DigitalHuman_v8\memory.db
2026-04-19 13:46:26 [INFO    ] maid | init_db:428 | Migrated user_state.total_msg_count
2026-04-19 13:46:26 [INFO    ] maid | init_db:428 | Migrated user_state.last_activity_ts
2026-04-19 13:46:26 [INFO    ] maid | init_db:442 | DB ready
2026-04-19 13:46:27 [INFO    ] maid | _lifespan:2274 | Digital Human v9.0 started
